rfp_group,rfp_name,curryr_rev,prevyr_rev,growth,volume_tier,growth_tier,rebate_rate,rebate,,,total_rev,rebate,net_rev,
6320670,RFP_NAME_B,0,0,,,,0,0,,,,,,
6320671,RFP_NAME_B,18045.18,20754.49,-0.130540909,V2,,0,0,,,,,,
6320690,RFP_NAME_B,1210.84,522.4,1.317840735,,G3,0,0,,,,,,
6320732,RFP_NAME_B,57641.94,0,inf,V4,,0,0,,,,,,
6320755,RFP_NAME_B,675.98,986.03,-0.314442765,,,0,0,,,,,,
6320762,RFP_NAME_B,0,0,,,,0,0,,,,,,
6320776,RFP_NAME_B,4102.92,11801.97,-0.652352955,,,0,0,,,,,,
6320777,RFP_NAME_B,0,0,,,,0,0,,,,,,
6320794,RFP_NAME_B,0,0,,,,0,0,,,,,,
6320803,RFP_NAME_B,128.96,350.07,-0.631616534,,,0,0,,,,,,
6320846,RFP_NAME_B,1033.94,179.24,4.76846686,,G3,0,0,,,,,,
6320847,RFP_NAME_B,3352.48,4580.11,-0.268035047,,,0,0,,,,,,
6320873,RFP_NAME_B,5133.89,5535.2,-0.072501445,,,0,0,,,,,,
6320885,RFP_NAME_B,515.84,4765.33,-0.891751463,,,0,0,,,,,,
6321001,RFP_NAME_B,750.85,348.92,1.151925943,,G3,0,0,,,,,,
6321052,RFP_NAME_B,12260.03,14070.67,-0.128681861,V1,,0,0,,,,,,
6321055,RFP_NAME_B,3569.43,6532.62,-0.453599015,,,0,0,,,,,,
6321060,RFP_NAME_B,18355.48,16003.97,0.146932917,V2,G1,0.04,734.2192,,,,,,
6321091,RFP_NAME_B,0,0,,,,0,0,,,,,,
6321092,RFP_NAME_B,0,0,,,,0,0,,,,,,
6321179,RFP_NAME_B,0,0,,,,0,0,,,,,,
6321197,RFP_NAME_B,2401.46,2624.42,-0.084955914,,,0,0,,,,,,
6321242,RFP_NAME_B,1040.13,1246.73,-0.165713507,,,0,0,,,,,,
6321328,RFP_NAME_B,4658.96,4531.71,0.028079908,,,0,0,,,,,,
6321330,RFP_NAME_B,4302.55,1852.58,1.322463807,,G3,0,0,,,,,,
6321331,RFP_NAME_B,5931.01,6563.94,-0.096425318,,,0,0,,,,,,
6321358,RFP_NAME_B,26526.77,13190.94,1.010984054,V3,G3,0.07,1856.8739,,,,,,
6321428,RFP_NAME_B,5923.3,4052.93,0.461485888,,G3,0,0,,,,,,
6321439,RFP_NAME_B,3856.82,3387.44,0.138564816,,G1,0,0,,,,,,
6321441,RFP_NAME_B,802.88,1214.32,-0.338823374,,,0,0,,,,,,
6321449,RFP_NAME_B,5380.44,2943.86,0.827682023,,G3,0,0,,,,,,
6321451,RFP_NAME_B,13269.46,15636.97,-0.151404652,V1,,0,0,,,,,,
6321461,RFP_NAME_B,1244.16,1273.2,-0.022808671,,,0,0,,,,,,
6321500,RFP_NAME_B,1036.35,4351.33,-0.76183144,,,0,0,,,,,,
6321537,RFP_NAME_B,5274.95,5164.03,0.021479348,,,0,0,,,,,,
6321621,RFP_NAME_B,11270.34,16884.72,-0.332512473,V1,,0,0,,,,,,
6321637,RFP_NAME_B,3663.27,3641.02,0.006110925,,,0,0,,,,,,
6321746,RFP_NAME_B,25272.36,18278.73,0.38261028,V3,G3,0.07,1769.0652,,,,,,
6321753,RFP_NAME_B,588.96,1271.51,-0.536802699,,,0,0,,,,,,
6321754,RFP_NAME_B,5325.28,6635.2,-0.197419822,,,0,0,,,,,,
6321802,RFP_NAME_B,0,279.34,-1,,,0,0,,,,,,
6321806,RFP_NAME_B,3113.94,3492.63,-0.108425456,,,0,0,,,,,,
6321830,RFP_NAME_B,8888.58,748.94,10.86821374,,G3,0,0,,,,,,
6322038,RFP_NAME_B,1702.26,1731.95,-0.017142527,,,0,0,,,,,,
6322043,RFP_NAME_B,5467.92,0,inf,,,0,0,,,,,,
6322071,RFP_NAME_B,9668.58,7709.06,0.254184038,V1,G3,0.05,483.429,,,,,,
6322087,RFP_NAME_B,1308.69,650.1,1.013059529,,G3,0,0,,,,,,
6322098,RFP_NAME_B,3924.97,5094.36,-0.229546008,,,0,0,,,,,,
6322115,RFP_NAME_B,0,0,,,,0,0,,,,,,
6322139,RFP_NAME_B,4949.65,4711.53,0.050539846,,,0,0,,,,,,
6322197,RFP_NAME_B,1403.96,971.2,0.445593081,,G3,0,0,,,,,,
6322198,RFP_NAME_B,64.48,119.55,-0.460644082,,,0,0,,,,,,
6322237,RFP_NAME_B,9794.65,6655.99,0.471554194,V1,G3,0.05,489.7325,,,,,,
6322238,RFP_NAME_B,4843.79,6287.34,-0.2295963,,,0,0,,,,,,
6322241,RFP_NAME_B,0,196.72,-1,,,0,0,,,,,,
6322307,RFP_NAME_B,3981.78,4447.5,-0.104715008,,,0,0,,,,,,
6322535,RFP_NAME_B,1475.83,369.51,2.994019106,,G3,0,0,,,,,,
6322584,RFP_NAME_B,9761.68,5231.06,0.866099796,V1,G3,0.05,488.084,,,,,,
6322630,RFP_NAME_B,454.98,659.63,-0.310249685,,,0,0,,,,,,
6322654,RFP_NAME_B,0,0,,,,0,0,,,,,,
6322670,RFP_NAME_B,16220.66,20498.96,-0.208708149,V2,,0,0,,,,,,
6322680,RFP_NAME_B,11683.58,6548.3,0.784215751,V1,G3,0.05,584.179,,,,,,
6322782,RFP_NAME_B,9078.56,11412.78,-0.204526855,V1,,0,0,,,,,,
6322797,RFP_NAME_B,2012.98,3476.46,-0.420968456,,,0,0,,,,,,
6322877,RFP_NAME_B,10655,6281.5,0.696250895,V1,G3,0.05,532.75,,,,,,
6322888,RFP_NAME_B,1739.74,1226.26,0.418736646,,G3,0,0,,,,,,
6322891,RFP_NAME_B,3568.35,2691.4,0.325834138,,G3,0,0,,,,,,
6322896,RFP_NAME_B,6590.54,6894.44,-0.044078997,,,0,0,,,,,,
6322947,RFP_NAME_B,13217.16,11134.47,0.187048867,V1,G2,0.03,396.5148,,,,,,
6322979,RFP_NAME_B,1296.07,442.47,1.929170339,,G3,0,0,,,,,,
6323020,RFP_NAME_B,3019.06,5126.29,-0.411063362,,,0,0,,,,,,
6323021,RFP_NAME_B,2337.38,1909.38,0.224156532,,G3,0,0,,,,,,
6323067,RFP_NAME_B,21788.83,12880.59,0.69160186,V2,G3,0.07,1525.2181,,,,,,
6323090,RFP_NAME_B,1490.83,3902.01,-0.617932809,,,0,0,,,,,,
6323105,RFP_NAME_B,0,2337.68,-1,,,0,0,,,,,,
6323106,RFP_NAME_B,17330.31,17373.15,-0.002465874,V2,,0,0,,,,,,
6323134,RFP_NAME_B,0,0,,,,0,0,,,,,,
6323151,RFP_NAME_B,4976.11,5683.4,-0.124448394,,,0,0,,,,,,
6323156,RFP_NAME_B,1167.6,1105.52,0.05615457,,,0,0,,,,,,
6323191,RFP_NAME_B,0,785.1,-1,,,0,0,,,,,,
6323202,RFP_NAME_B,3903.93,3282.51,0.189312447,,G2,0,0,,,,,,
6323266,RFP_NAME_B,3819.48,3049.21,0.252612972,,G3,0,0,,,,,,
6323282,RFP_NAME_B,7334.73,6054.12,0.211527026,,G3,0,0,,,,,,
6323298,RFP_NAME_B,11740.56,10973.72,0.069879676,V1,,0,0,,,,,,
6323326,RFP_NAME_B,5390.55,2781.37,0.93809166,,G3,0,0,,,,,,
6323335,RFP_NAME_B,2765.65,4403.38,-0.371925657,,,0,0,,,,,,
6323348,RFP_NAME_B,4227.13,5709.09,-0.259579022,,,0,0,,,,,,
6323356,RFP_NAME_B,656.82,0,inf,,,0,0,,,,,,
6323382,RFP_NAME_B,0,0,,,,0,0,,,,,,
6323416,RFP_NAME_B,6509.77,4401.4,0.479022584,,G3,0,0,,,,,,
6323421,RFP_NAME_B,4423.9,2085.02,1.121754228,,G3,0,0,,,,,,
6323433,RFP_NAME_B,88439.55,127168.6,-0.304548843,V4,,0,0,,,,,,
6323515,RFP_NAME_B,5527.66,3945.88,0.400868754,,G3,0,0,,,,,,
6323516,RFP_NAME_B,6044.16,2260.59,1.673709076,,G3,0,0,,,,,,
6323554,RFP_NAME_B,200.4,363.1,-0.448085927,,,0,0,,,,,,
6323578,RFP_NAME_B,9081.75,6183.4,0.468730795,V1,G3,0.05,454.0875,,,,,,
6323627,RFP_NAME_B,37515.95,34733.73,0.080101388,V3,G1,0.03,1125.4785,,,,,,
6323643,RFP_NAME_B,1081.01,1031.74,0.047754279,,,0,0,,,,,,
6323665,RFP_NAME_B,3481.07,2455.7,0.417546932,,G3,0,0,,,,,,
6323707,RFP_NAME_B,14982.25,11765.38,0.273418283,V1,G3,0.05,749.1125,,,,,,
6323878,RFP_NAME_B,2466.93,3277.1,-0.247221629,,,0,0,,,,,,
6323898,RFP_NAME_B,21564.43,16438.3,0.31184064,V2,G3,0.07,1509.5101,,,,,,
6323903,RFP_NAME_B,5484.19,6853.91,-0.199845052,,,0,0,,,,,,
6324108,RFP_NAME_B,0,652.98,-1,,,0,0,,,,,,
6324139,RFP_NAME_B,0,0,,,,0,0,,,,,,
6324141,RFP_NAME_B,3446.82,2859.07,0.20557384,,G3,0,0,,,,,,
6324296,RFP_NAME_B,54247.59,70575.25,-0.231351076,V4,,0,0,,,,,,
6324366,RFP_NAME_B,0,447.93,-1,,,0,0,,,,,,
6324399,RFP_NAME_B,18892.09,15557.58,0.214333463,V2,G3,0.07,1322.4463,,,,,,
6324501,RFP_NAME_B,3999.1,5963.51,-0.329404998,,,0,0,,,,,,
6324532,RFP_NAME_B,45782.12,41224.64,0.11055233,V4,G1,0.05,2289.106,,,,,,
6324533,RFP_NAME_B,11051.31,11100.02,-0.00438828,V1,,0,0,,,,,,
6324537,RFP_NAME_B,21545.23,25470.21,-0.15410081,V2,,0,0,,,,,,
6324558,RFP_NAME_B,2954.33,4925.78,-0.400231029,,,0,0,,,,,,
6324561,RFP_NAME_B,0,0,,,,0,0,,,,,,
6324612,RFP_NAME_B,19669.01,26407.48,-0.255172777,V2,,0,0,,,,,,
6324720,RFP_NAME_B,3121.29,1376.09,1.268231002,,G3,0,0,,,,,,
6324721,RFP_NAME_B,4893.56,4972.63,-0.015901042,,,0,0,,,,,,
6324722,RFP_NAME_B,8368.49,5418.12,0.544537589,,G3,0,0,,,,,,
6324723,RFP_NAME_B,5998.69,6061.81,-0.010412732,,,0,0,,,,,,
6324810,RFP_NAME_B,1006.54,419.35,1.400238464,,G3,0,0,,,,,,
6325547,RFP_NAME_B,14882.32,12199.9,0.219872294,V1,G3,0.05,744.116,,,,,,
6325561,RFP_NAME_B,174.2,0,inf,,,0,0,,,,,,
6325568,RFP_NAME_B,6064.72,8044.76,-0.246127914,,,0,0,,,,,,
6325609,RFP_NAME_B,8194.21,7738.32,0.058913304,,,0,0,,,,,,
6325629,RFP_NAME_B,6780.43,6876.82,-0.014016653,,,0,0,,,,,,
6325636,RFP_NAME_B,4372.11,2437.59,0.793619928,,G3,0,0,,,,,,
6325690,RFP_NAME_B,8805.65,14915.34,-0.409624588,,,0,0,,,,,,
6325693,RFP_NAME_B,3803.06,2756.32,0.37975997,,G3,0,0,,,,,,
6325707,RFP_NAME_B,0,0,,,,0,0,,,,,,
6325723,RFP_NAME_B,97.12,0,inf,,,0,0,,,,,,
6325728,RFP_NAME_B,7235.37,7604.58,-0.048551005,,,0,0,,,,,,
6325782,RFP_NAME_B,4291.54,0,inf,,,0,0,,,,,,
6325919,RFP_NAME_B,0,0,,,,0,0,,,,,,
6325922,RFP_NAME_B,8583.78,6944.39,0.236074011,,G3,0,0,,,,,,
6325964,RFP_NAME_B,15488.65,13521.46,0.145486508,V2,G1,0.04,619.546,,,,,,
6325976,RFP_NAME_B,3081.15,4353.81,-0.292309494,,,0,0,,,,,,
6326005,RFP_NAME_B,0,0,,,,0,0,,,,,,
6326006,RFP_NAME_B,3689.21,1181,2.123801863,,G3,0,0,,,,,,
6326012,RFP_NAME_B,708.45,2421.56,-0.707440658,,,0,0,,,,,,
6326013,RFP_NAME_B,0,0,,,,0,0,,,,,,
6326024,RFP_NAME_B,348.4,145.5,1.394501718,,G3,0,0,,,,,,
6326026,RFP_NAME_B,7922.25,3646.77,1.172401879,,G3,0,0,,,,,,
6326035,RFP_NAME_B,8642.77,11111.22,-0.222158323,,,0,0,,,,,,
6326036,RFP_NAME_B,28106,12294.46,1.286070311,V3,G3,0.07,1967.42,,,,,,
6326061,RFP_NAME_B,4691.3,2765.38,0.696439549,,G3,0,0,,,,,,
6326072,RFP_NAME_B,1885.28,1239.48,0.521024946,,G3,0,0,,,,,,
6326194,RFP_NAME_B,11030.17,2030.53,4.432163031,V1,G3,0.05,551.5085,,,,,,
6326223,RFP_NAME_B,4104.73,1295.76,2.167816571,,G3,0,0,,,,,,
6326224,RFP_NAME_B,0,0,,,,0,0,,,,,,
6326231,RFP_NAME_B,1126.69,953.52,0.181611293,,G2,0,0,,,,,,
6326232,RFP_NAME_B,9406.27,10254.48,-0.082716042,V1,,0,0,,,,,,
6326234,RFP_NAME_B,0,0,,,,0,0,,,,,,
6326242,RFP_NAME_B,1087.35,304.76,2.567889487,,G3,0,0,,,,,,
6326253,RFP_NAME_B,987.06,4824.87,-0.795422467,,,0,0,,,,,,
6326525,RFP_NAME_B,1089.44,911.97,0.1946007,,G2,0,0,,,,,,
6326575,RFP_NAME_B,7961.46,8255.4,-0.035605785,,,0,0,,,,,,
6326624,RFP_NAME_B,814.48,0,inf,,,0,0,,,,,,
6326647,RFP_NAME_B,18616.16,17733.24,0.049788984,V2,,0,0,,,,,,
6326650,RFP_NAME_B,6028.97,2026.2,1.975505873,,G3,0,0,,,,,,
6326688,RFP_NAME_B,2774.24,2285.4,0.213896911,,G3,0,0,,,,,,
6326759,RFP_NAME_B,8982.11,19545.85,-0.540459484,,,0,0,,,,,,
6326804,RFP_NAME_B,20055.02,12539.23,0.599382099,V2,G3,0.07,1403.8514,,,,,,
6326827,RFP_NAME_B,0,0,,,,0,0,,,,,,
6326896,RFP_NAME_B,22552.88,15399.9,0.464482237,V3,G3,0.07,1578.7016,,,,,,
6326905,RFP_NAME_B,7912.91,7794.7,0.015165433,,,0,0,,,,,,
6326968,RFP_NAME_B,32091.13,38802.48,-0.172961883,V3,,0,0,,,,,,
6326985,RFP_NAME_B,196.72,185.46,0.060713901,,,0,0,,,,,,
6327064,RFP_NAME_B,10318.05,13138.55,-0.214673613,V1,,0,0,,,,,,
6327085,RFP_NAME_B,2591.84,1195.84,1.167380252,,G3,0,0,,,,,,
6327091,RFP_NAME_B,5696.06,4581.34,0.243317457,,G3,0,0,,,,,,
6327108,RFP_NAME_B,6163.62,4840.06,0.27345942,,G3,0,0,,,,,,
6327110,RFP_NAME_B,1446.31,727.65,0.987645159,,G3,0,0,,,,,,
6327115,RFP_NAME_B,1080.86,752.39,0.436568801,,G3,0,0,,,,,,
6327116,RFP_NAME_B,3067.39,1995.27,0.537330787,,G3,0,0,,,,,,
6327196,RFP_NAME_B,7505.43,-1968.12,-4.813502225,,,0,0,,,,,,
6327197,RFP_NAME_B,6762.36,4929.05,0.371939826,,G3,0,0,,,,,,
6327200,RFP_NAME_B,2257.02,1270.26,0.776817344,,G3,0,0,,,,,,
6327226,RFP_NAME_B,1877.18,4607.11,-0.592547172,,,0,0,,,,,,
6327238,RFP_NAME_B,3387.73,1385.62,1.444919964,,G3,0,0,,,,,,
6327257,RFP_NAME_B,2704.71,3374.92,-0.198585448,,,0,0,,,,,,
6327258,RFP_NAME_B,5452.32,4903.35,0.111958151,,G1,0,0,,,,,,
6327271,RFP_NAME_B,8597.02,1111.16,6.736977573,,G3,0,0,,,,,,
6327272,RFP_NAME_B,17368.15,18080.41,-0.039394018,V2,,0,0,,,,,,
6327280,RFP_NAME_B,7294.93,8247.45,-0.115492667,,,0,0,,,,,,
6327285,RFP_NAME_B,3277.75,1456.5,1.250429111,,G3,0,0,,,,,,
6327286,RFP_NAME_B,4537.29,4690.5,-0.032663895,,,0,0,,,,,,
6327394,RFP_NAME_B,2024.16,3549.27,-0.429696811,,,0,0,,,,,,
6327396,RFP_NAME_B,6497.05,6513.42,-0.002513273,,,0,0,,,,,,
6327397,RFP_NAME_B,607.54,1181.94,-0.485980676,,,0,0,,,,,,
6327410,RFP_NAME_B,5081.53,7333.72,-0.307100626,,,0,0,,,,,,
6327429,RFP_NAME_B,0,0,,,,0,0,,,,,,
6327434,RFP_NAME_B,7302.68,8709.32,-0.161509739,,,0,0,,,,,,
6327436,RFP_NAME_B,309.55,1052.73,-0.705954993,,,0,0,,,,,,
6327437,RFP_NAME_B,2652.32,1456.15,0.821460701,,G3,0,0,,,,,,
6327439,RFP_NAME_B,6536.93,9791.35,-0.332377047,,,0,0,,,,,,
6327461,RFP_NAME_B,3006.96,3121.38,-0.036656863,,,0,0,,,,,,
6327471,RFP_NAME_B,16927.13,10108.81,0.674492843,V2,G3,0.07,1184.8991,,,,,,
6327473,RFP_NAME_B,10183.5,9697.68,0.050096518,V1,,0,0,,,,,,
6327553,RFP_NAME_B,1673.8,1380.15,0.212766728,,G3,0,0,,,,,,
6327575,RFP_NAME_B,3204.66,2255.25,0.420977719,,G3,0,0,,,,,,
6327768,RFP_NAME_B,4533.15,3028.85,0.496657147,,G3,0,0,,,,,,
6327798,RFP_NAME_B,13565.27,9837.8,0.378892639,V1,G3,0.05,678.2635,,,,,,
6327800,RFP_NAME_B,8327.48,8174.02,0.018774116,,,0,0,,,,,,
6327801,RFP_NAME_B,2097.72,2010.4,0.043434142,,,0,0,,,,,,
6327818,RFP_NAME_B,12202.25,5640.29,1.163408264,V1,G3,0.05,610.1125,,,,,,
6328058,RFP_NAME_B,5569.8,4524.44,0.231047378,,G3,0,0,,,,,,
6328059,RFP_NAME_B,16831.29,11233.18,0.498354874,V2,G3,0.07,1178.1903,,,,,,
6328065,RFP_NAME_B,3579.61,1733.81,1.064591853,,G3,0,0,,,,,,
6328114,RFP_NAME_B,5707.91,431.56,12.22622579,,G3,0,0,,,,,,
6328123,RFP_NAME_B,118.66,102.39,0.158902237,,G2,0,0,,,,,,
6328152,RFP_NAME_B,18285.55,17301.26,0.056891232,V2,,0,0,,,,,,
6328157,RFP_NAME_B,1399.74,1707.06,-0.180028821,,,0,0,,,,,,
6328158,RFP_NAME_B,722.78,1126,-0.358099467,,,0,0,,,,,,
6328161,RFP_NAME_B,5639.63,3699.71,0.5243438,,G3,0,0,,,,,,
6328164,RFP_NAME_B,6265.2,4444.63,0.409611149,,G3,0,0,,,,,,
6328194,RFP_NAME_B,26628.98,16960.19,0.570087363,V3,G3,0.07,1864.0286,,,,,,
6328213,RFP_NAME_B,4584.05,5274.87,-0.130964365,,,0,0,,,,,,
6328217,RFP_NAME_B,1180.7,153.18,6.707925317,,G3,0,0,,,,,,
6328228,RFP_NAME_B,3126.72,3841.14,-0.185991659,,,0,0,,,,,,
6328236,RFP_NAME_B,0,0,,,,0,0,,,,,,
6328276,RFP_NAME_B,0,777.8,-1,,,0,0,,,,,,
6328277,RFP_NAME_B,2356.79,1585.31,0.486642991,,G3,0,0,,,,,,
6328280,RFP_NAME_B,1566.51,179.96,7.704767726,,G3,0,0,,,,,,
6328281,RFP_NAME_B,5126.4,4502.76,0.138501719,,G1,0,0,,,,,,
6328299,RFP_NAME_B,8434.66,7930.51,0.063570943,,,0,0,,,,,,
6328321,RFP_NAME_B,192.4,271.84,-0.292230724,,,0,0,,,,,,
6328329,RFP_NAME_B,0,453.48,-1,,,0,0,,,,,,
6328340,RFP_NAME_B,9037.52,8146.52,0.109371854,V1,G1,0.01,90.3752,,,,,,
6328359,RFP_NAME_B,10187.23,8207.29,0.241241628,V1,G3,0.05,509.3615,,,,,,
6328446,RFP_NAME_B,8423.65,4861.53,0.732715832,,G3,0,0,,,,,,
6328451,RFP_NAME_B,9107.2,6844.66,0.330555499,V1,G3,0.05,455.36,,,,,,
6328479,RFP_NAME_B,1213.51,2651.66,-0.542358372,,,0,0,,,,,,
6328480,RFP_NAME_B,1146.8,635.96,0.803258067,,G3,0,0,,,,,,
6328509,RFP_NAME_B,4893.31,2806.03,0.743855198,,G3,0,0,,,,,,
6328515,RFP_NAME_B,16189.12,15074.57,0.073935774,V2,,0,0,,,,,,
6328520,RFP_NAME_B,3155.34,2800.35,0.126766297,,G1,0,0,,,,,,
6328521,RFP_NAME_B,26421.81,30911.87,-0.145253587,V3,,0,0,,,,,,
6328551,RFP_NAME_B,743.07,5207.65,-0.857311839,,,0,0,,,,,,
6328627,RFP_NAME_B,1441.14,316.21,3.557540875,,G3,0,0,,,,,,
6328634,RFP_NAME_B,3929.36,3671.2,0.070320331,,,0,0,,,,,,
6328720,RFP_NAME_B,0,0,,,,0,0,,,,,,
6328721,RFP_NAME_B,0,583.94,-1,,,0,0,,,,,,
6328725,RFP_NAME_B,5864.25,7068.92,-0.170417829,,,0,0,,,,,,
6328756,RFP_NAME_B,1899.86,1232.18,0.541868883,,G3,0,0,,,,,,
6328772,RFP_NAME_B,417.28,1106.7,-0.622951116,,,0,0,,,,,,
6328773,RFP_NAME_B,8525.12,3934.53,1.166744185,,G3,0,0,,,,,,
6328804,RFP_NAME_B,2733.38,2595.3,0.053203869,,,0,0,,,,,,
6328818,RFP_NAME_B,4870.97,3401.55,0.431985418,,G3,0,0,,,,,,
6328878,RFP_NAME_B,4660.44,2878.09,0.619282232,,G3,0,0,,,,,,
6328879,RFP_NAME_B,1909.76,911.15,1.095988586,,G3,0,0,,,,,,
6328892,RFP_NAME_B,3762.13,1014.18,2.70952888,,G3,0,0,,,,,,
6328896,RFP_NAME_B,1914.28,2258.84,-0.152538471,,,0,0,,,,,,
6328946,RFP_NAME_B,711.09,167.05,3.256749476,,G3,0,0,,,,,,
6328955,RFP_NAME_B,45857.26,39478.38,0.161579072,V4,G2,0.07,3210.0082,,,,,,
6328989,RFP_NAME_B,7424.35,3732.4,0.989162469,,G3,0,0,,,,,,
6328993,RFP_NAME_B,2181.18,1369.47,0.592718351,,G3,0,0,,,,,,
6329012,RFP_NAME_B,3781.33,5875.39,-0.356412085,,,0,0,,,,,,
6329015,RFP_NAME_B,2157.74,5207.46,-0.585644441,,,0,0,,,,,,
6329016,RFP_NAME_B,81.12,248.94,-0.674138347,,,0,0,,,,,,
6329017,RFP_NAME_B,612.72,612.72,0,,,0,0,,,,,,
6329023,RFP_NAME_B,1016.69,13115.51,-0.922481855,,,0,0,,,,,,
6329084,RFP_NAME_B,8853.02,12465.54,-0.289800522,,,0,0,,,,,,
6329177,RFP_NAME_B,3467.04,7616.17,-0.544779069,,,0,0,,,,,,
6329214,RFP_NAME_B,14376.59,3322.4,3.327170118,V1,G3,0.05,718.8295,,,,,,
6329256,RFP_NAME_B,5281.27,6144.94,-0.140549786,,,0,0,,,,,,
6329318,RFP_NAME_B,199.78,329.21,-0.393153306,,,0,0,,,,,,
6329319,RFP_NAME_B,1015.81,1331.1,-0.236864248,,,0,0,,,,,,
6329346,RFP_NAME_B,267.87,716.66,-0.62622443,,,0,0,,,,,,
6329372,RFP_NAME_B,4303.88,1912.43,1.250477142,,G3,0,0,,,,,,
6329373,RFP_NAME_B,4129.83,1602.12,1.57772826,,G3,0,0,,,,,,
6329388,RFP_NAME_B,2454.82,1005.78,1.440712681,,G3,0,0,,,,,,
6329412,RFP_NAME_B,2283.24,1055.9,1.16236386,,G3,0,0,,,,,,
6329413,RFP_NAME_B,50394.09,32296.07,0.560378399,V4,G3,0.11,5543.3499,,,,,,
6329417,RFP_NAME_B,7029.93,2248.39,2.126650626,,G3,0,0,,,,,,
6329424,RFP_NAME_B,5202.97,5508.85,-0.0555252,,,0,0,,,,,,
6329430,RFP_NAME_B,2931.38,2822.54,0.038561012,,,0,0,,,,,,
6329476,RFP_NAME_B,3410.21,1809.61,0.884499975,,G3,0,0,,,,,,
6329485,RFP_NAME_B,0,0,,,,0,0,,,,,,
6329494,RFP_NAME_B,9329.29,6539.01,0.426712912,V1,G3,0.05,466.4645,,,,,,
6329573,RFP_NAME_B,11837.79,3354,2.529454383,V1,G3,0.05,591.8895,,,,,,
6329575,RFP_NAME_B,1015.57,1675.12,-0.393732986,,,0,0,,,,,,
6329709,RFP_NAME_B,30114.17,36550.91,-0.176103413,V3,,0,0,,,,,,
6329710,RFP_NAME_B,3078.59,2823.22,0.090453454,,G1,0,0,,,,,,
6329711,RFP_NAME_B,7197.65,5245.48,0.372162319,,G3,0,0,,,,,,
6329716,RFP_NAME_B,1516.15,1123.4,0.349608332,,G3,0,0,,,,,,
6329717,RFP_NAME_B,1508.74,1125.46,0.340554085,,G3,0,0,,,,,,
6329722,RFP_NAME_B,41799.59,26676.78,0.566890382,V3,G3,0.07,2925.9713,,,,,,
6329732,RFP_NAME_B,24706.48,25687.54,-0.038192057,V3,,0,0,,,,,,
6329734,RFP_NAME_B,3558.19,2054.81,0.731639422,,G3,0,0,,,,,,
6329813,RFP_NAME_B,1033.36,1822.37,-0.432958181,,,0,0,,,,,,
6329814,RFP_NAME_B,5352.75,6143.05,-0.128649449,,,0,0,,,,,,
6329816,RFP_NAME_B,9677.02,13143.86,-0.263761178,V1,,0,0,,,,,,
6329834,RFP_NAME_B,10656.33,6929.68,0.537780965,V1,G3,0.05,532.8165,,,,,,
6329842,RFP_NAME_B,0,2952.7,-1,,,0,0,,,,,,
6329900,RFP_NAME_B,1575.49,1287.83,0.223367991,,G3,0,0,,,,,,
6329933,RFP_NAME_B,570.05,460.03,0.239158316,,G3,0,0,,,,,,
6329936,RFP_NAME_B,0,370.84,-1,,,0,0,,,,,,
6329949,RFP_NAME_B,5080.62,1743.62,1.913834436,,G3,0,0,,,,,,
6329999,RFP_NAME_B,5469.63,6229.21,-0.121938416,,,0,0,,,,,,
6330025,RFP_NAME_B,2449.54,1223.14,1.002665271,,G3,0,0,,,,,,
6330058,RFP_NAME_B,7742.08,10964.15,-0.293873214,,,0,0,,,,,,
6330069,RFP_NAME_B,375.22,610.72,-0.385610427,,,0,0,,,,,,
6330157,RFP_NAME_B,7470.81,10436.18,-0.28414324,,,0,0,,,,,,
6330163,RFP_NAME_B,1363.45,1160.58,0.174800531,,G2,0,0,,,,,,
6330167,RFP_NAME_B,15932.6,13983.72,0.139367779,V2,G1,0.04,637.304,,,,,,
6330206,RFP_NAME_B,3797.42,1860.48,1.041096921,,G3,0,0,,,,,,
6330377,RFP_NAME_B,3555.76,2154.13,0.650671037,,G3,0,0,,,,,,
6330393,RFP_NAME_B,8476.58,5714.28,0.483402983,,G3,0,0,,,,,,
6330394,RFP_NAME_B,254.72,49.18,4.179341196,,G3,0,0,,,,,,
6330398,RFP_NAME_B,4102.75,2972.14,0.380402673,,G3,0,0,,,,,,
6330405,RFP_NAME_B,5445.02,4308.15,0.263888212,,G3,0,0,,,,,,
6330428,RFP_NAME_B,1271.35,784.41,0.6207723,,G3,0,0,,,,,,
6330474,RFP_NAME_B,2841.96,3545.59,-0.198452162,,,0,0,,,,,,
6330495,RFP_NAME_B,10090.75,7275.64,0.386922662,V1,G3,0.05,504.5375,,,,,,
6330520,RFP_NAME_B,625.39,2476.28,-0.747447785,,,0,0,,,,,,
6330588,RFP_NAME_B,8345.96,8427.91,-0.009723644,,,0,0,,,,,,
6330609,RFP_NAME_B,1638.04,1067.48,0.53449245,,G3,0,0,,,,,,
6330921,RFP_NAME_B,9748.05,6856.86,0.421649268,V1,G3,0.05,487.4025,,,,,,
6330932,RFP_NAME_B,2329.68,1877.79,0.240649913,,G3,0,0,,,,,,
6330942,RFP_NAME_B,1566.43,1760.2,-0.110084081,,,0,0,,,,,,
6330948,RFP_NAME_B,14889.85,5237.22,1.843082781,V1,G3,0.05,744.4925,,,,,,
6331127,RFP_NAME_B,3675.45,4623.83,-0.205107022,,,0,0,,,,,,
6331164,RFP_NAME_B,1933.18,2266.34,-0.147003539,,,0,0,,,,,,
